age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
22,62719,585,0,240253,1,0.42149966107307335,0
57,116528,613,2,224190,0,0.7263198000332749,0
26,69037,596,2,136024,1,0.6481997573021943,0
38,100103,463,2,491532,3,0.719524615012046,0
50,129987,796,2,262075,2,0.4046392777246299,1
42,145695,315,0,233844,1,0.4287940329524811,0
53,23513,643,0,254596,2,0.47770338158554954,0
50,135183,377,2,280212,0,0.33201509894650283,0
37,33335,645,0,445617,1,0.6837311814553737,0
52,64140,371,0,184598,4,0.430544659854494,1
34,124126,569,1,457174,0,0.42836535689935895,0
30,100373,586,0,120729,2,0.3885554789209979,0
56,97658,365,2,81593,3,0.5169794632909978,0
54,54840,367,0,60041,4,0.7403832554639473,0
29,51007,492,0,235230,1,0.7849260938207914,0
48,76947,354,0,240114,0,0.7631555143782587,0
31,126833,678,0,330516,1,0.6348355043283209,0
34,138637,467,1,72562,1,0.3962992745407947,0
59,140721,708,2,359243,4,0.7143986440658643,0
39,113220,807,2,69046,4,0.2275533592194901,1
35,46393,836,0,466302,4,0.7587066851173139,0
48,77480,401,0,395232,4,0.7461592948466023,0
44,137243,721,1,363602,3,0.6690007792235345,0
28,108290,777,0,143161,2,0.26854781498990443,1
29,106335,419,1,283767,4,0.8981389348698083,1
53,124263,590,2,316785,0,0.7294864346806966,1
53,29107,787,2,279187,1,0.714364781705525,0
39,148181,460,1,71572,4,0.24480549677051808,0
23,25993,377,2,462352,0,0.479093588601029,0
30,116341,337,0,391362,3,0.26032109975288703,0
21,113650,693,0,486268,0,0.4527259047663285,1
49,123325,740,1,91700,0,0.5993398880500284,1
54,144980,839,2,62061,3,0.8152105318496308,0
33,137595,761,2,122957,3,0.3980564130961478,1
21,72066,593,1,273266,1,0.6363902567375922,0
54,131850,699,1,314490,4,0.31525634564136396,1
49,62942,391,2,233394,0,0.44777469985955687,1
33,36138,305,1,381137,2,0.8630662326654328,0
49,138558,570,0,414366,2,0.7233486409079122,0
59,147408,398,2,92630,1,0.5820640349310202,0
44,64527,825,1,82228,2,0.37618775940931315,1
46,29190,493,1,279198,1,0.4657936558507221,0
37,112259,456,1,6767,4,0.30968533369676016,0
27,139773,414,2,9708,1,0.4474270351679426,0
33,98422,695,0,242729,3,0.3054429784010346,1
25,75698,821,0,325143,3,0.7567149231077799,1
46,102315,513,2,57158,3,0.25653136295960177,0
23,113710,832,1,427508,3,0.33258383586497353,1
27,49086,314,2,33082,3,0.6838167108465276,0
59,37322,718,2,39024,3,0.8317616986944052,0
21,128132,667,1,490486,3,0.8752141268373212,0
37,145604,512,2,290605,3,0.7852160417185436,0
45,120814,304,0,10351,3,0.34803024345635747,0
23,139324,530,2,445247,4,0.39999790008243485,0
35,103569,500,1,497269,3,0.809526647098987,0
49,105610,701,2,349772,1,0.8225330753208775,0
52,148921,448,0,109720,4,0.6484572160740787,0
46,23435,791,2,129501,2,0.419548769430809,0
36,121505,525,2,437934,0,0.3568396641321837,0
45,73331,468,2,377776,4,0.7965978894839225,0
48,48942,451,2,95577,3,0.34367849891482904,0
29,79635,523,1,131875,4,0.663263045477692,0
21,49059,803,0,227284,0,0.8775673399138926,0
49,77557,849,0,367161,0,0.693703974749856,0
42,133457,343,0,148849,3,0.38036921921521827,0
36,72389,803,2,225928,3,0.3977541308921114,1
27,73014,540,0,144380,1,0.2650263427946338,0
34,52826,650,1,48441,0,0.6803662429725685,0
49,50297,322,2,118682,3,0.5629049770246595,0
39,63890,342,2,85865,0,0.34453018967531696,0
39,41322,765,0,18882,1,0.3593678103846011,1
22,55739,339,2,119883,2,0.2063171883370282,0
35,29719,602,2,402930,0,0.8848935793746522,0
23,99553,474,0,227658,1,0.7796127298786519,0
31,28314,831,1,179504,1,0.4759189653697562,0
50,113831,760,1,217361,1,0.8622628955558642,0
38,95164,492,0,362659,4,0.673983957408081,0
22,127658,543,1,115625,3,0.7260237749394696,0
52,97028,579,1,478382,0,0.6759688499116183,0
28,56113,335,1,130934,4,0.7297941823680034,0
42,137174,839,2,415874,0,0.31965724969490367,1
26,35357,453,2,205317,4,0.5936785982743586,0
32,118865,322,2,234714,3,0.7945633927719202,0
56,40365,390,1,372209,1,0.21367980877904086,0
35,59029,689,2,238651,0,0.2864100673719787,1
48,21737,658,1,263669,1,0.37194786676276237,1
38,94632,849,0,344171,3,0.40630868770937384,1
22,105474,527,1,186880,0,0.32789270661351455,0
33,98218,501,2,44530,2,0.6370312729517462,0
35,144606,649,1,144906,2,0.40581334983562045,0
40,47499,337,2,412574,2,0.3106698905995141,0
49,130027,799,2,408088,3,0.8340783275307602,0
49,130402,342,0,325838,2,0.6865241720831307,0
23,148692,816,0,92193,0,0.3722411226025873,1
39,127430,367,2,128498,2,0.4526675433178203,0
23,66157,422,1,186393,0,0.7185498940220889,0
34,76247,635,0,226435,3,0.7536370514993351,0
24,148411,452,0,209781,1,0.32350531579416036,0
31,61034,461,2,283829,4,0.8556032588516123,1
51,20294,513,1,409549,2,0.7496903572930085,0
52,118072,675,0,121254,4,0.7997701059936977,1
47,44596,742,0,147428,1,0.30070116487430953,1
50,118185,722,1,307728,3,0.30035700654936814,1
22,31434,837,0,187434,3,0.41375819095775723,0
29,78382,529,1,16344,1,0.2452524937374811,0
48,58098,358,2,119491,4,0.2637471287990396,0
51,24655,395,0,49619,2,0.30024500886395605,0
54,103029,561,2,112107,0,0.698700812879463,0
35,66228,653,1,479547,3,0.22116120414883944,1
45,23771,611,2,231351,1,0.2582713469580204,0
56,94099,435,2,138015,4,0.8609284753299769,0
28,140811,772,2,226257,2,0.2585596771706409,0
29,76799,729,1,196289,4,0.5762236591883012,1
57,82257,836,1,117319,2,0.6498012345839197,0
59,37558,445,1,419237,0,0.8710154596007065,0
52,119468,823,1,275492,0,0.8298619025381506,0
37,78436,386,1,213358,1,0.5084779370306214,0
55,127779,408,0,469137,1,0.8595148429215533,0
57,144891,722,0,152711,2,0.5025861123585427,0
39,143725,644,0,90030,2,0.6689431008294425,0
49,112103,565,2,462782,2,0.38172564950273546,0
27,143400,793,2,178083,2,0.6456511681226802,0
48,52376,632,1,250649,0,0.5767322612260659,0
29,139154,712,1,239408,1,0.6247817299279717,0
48,107458,490,0,371709,1,0.6778558409335631,0
26,97924,441,1,285784,3,0.32141871007149625,0
49,49332,372,2,40402,1,0.41088396068296335,0
37,66737,466,1,70088,1,0.7153689708478697,0
36,109031,467,0,458456,4,0.3146767903894777,0
43,93970,558,1,400107,4,0.44096809710326557,0
51,71952,738,2,164331,3,0.666535083765165,0
23,40991,410,0,461237,2,0.8563556896341715,0
41,47472,830,1,165059,3,0.25271014475969483,1
46,79946,589,2,188688,3,0.5615925593634692,0
56,125566,809,0,398132,0,0.25733373746642774,1
57,46849,474,0,146755,1,0.46539236566607844,0
42,21541,601,2,459299,0,0.32277055286114176,0
32,149237,484,1,277111,1,0.6546068958049593,0
33,22765,638,1,82664,3,0.7304827863682857,0
31,63074,809,1,438410,1,0.37314024459121853,1
36,122795,609,0,105274,2,0.6990210043369222,0
28,49283,806,0,229903,2,0.5127732564996758,1
22,121387,645,1,484089,3,0.3985060212723491,0
50,140044,380,0,329805,4,0.5663811680807141,0
50,120161,673,0,92738,2,0.4657551006746759,1
32,20769,455,2,208379,3,0.3609973781886727,0
30,37806,731,1,310596,0,0.7297913572909889,0
31,110518,799,1,17857,4,0.7582669042547119,0
35,22972,446,1,429517,2,0.7602185685285023,0
36,38256,780,0,323044,3,0.46749995722498616,0
37,123903,734,0,36460,3,0.318669915986561,1
46,145574,818,0,91923,0,0.7882878970552349,0
22,38653,368,1,316944,0,0.43048471354034934,0
32,123579,485,0,408048,4,0.7236467615764137,0
46,106669,503,1,445624,2,0.7722153927308804,0
43,59339,312,0,279770,3,0.7377067483219304,0
38,45757,573,1,193944,4,0.47286422148356533,0
52,123376,597,2,482237,4,0.8566117086124891,0
58,62399,350,0,477175,0,0.6621136917621344,0
23,64013,799,1,364083,3,0.6030223990249263,0
58,117605,668,2,101159,1,0.6885363714525097,0
23,34706,656,2,21802,0,0.23130898628577307,1
50,58231,302,0,283477,3,0.47336048094504657,0
21,47909,553,1,302264,4,0.8168520076923476,0
50,125754,774,0,98621,4,0.3127557910469999,1
52,145777,805,2,158231,2,0.4900804534154308,1
48,96631,555,0,422876,1,0.4836735938203796,0
41,77572,449,1,61843,0,0.4492291974921171,0
33,105879,787,2,130179,2,0.593645930201286,1
47,83767,578,0,170591,2,0.8973386347099861,1
56,46469,358,0,361477,1,0.37909419415064083,0
27,21313,745,0,220649,0,0.6934699858024941,0
42,27847,412,0,49935,0,0.7305964984429694,0
30,70222,788,0,27507,4,0.6091489357757636,0
59,94702,706,2,207132,0,0.2682329815308267,1
35,29930,666,2,351415,2,0.6006614481417081,0
35,23285,359,1,324367,4,0.867425132970741,0
24,143637,628,0,163747,0,0.43944210107207143,0
52,55863,768,1,380631,1,0.6477816884655998,0
43,36704,362,2,22673,2,0.8715784126976738,0
26,38705,483,0,114619,3,0.7585931968643229,0
44,20555,610,1,40470,1,0.68181541078793,0
40,41323,837,0,308747,1,0.8798042151378198,0
57,90968,476,0,483041,0,0.31940806870916016,0
40,86922,728,1,429446,4,0.740924151949887,0
32,73915,372,2,150614,4,0.48478503712594134,0
53,129543,466,1,246635,2,0.452302181376353,0
48,30619,524,1,328551,0,0.5644707600813723,0
28,92390,308,1,58821,4,0.22362574114422076,0
21,148918,535,0,302834,3,0.4187707346498539,0
57,128500,327,2,11654,0,0.3163508461663883,0
42,134337,326,2,465773,0,0.2970836295921133,0
26,79274,849,0,117259,4,0.43613835701406867,1
41,93173,495,2,221616,1,0.7615850506074964,0
52,41225,502,1,355408,0,0.3407777474985481,0
55,131266,384,2,487914,1,0.5719910491026867,0
35,46739,329,0,294590,2,0.7240593358246084,0
25,67708,765,2,362659,2,0.36868007443358297,1
26,148041,398,0,53484,4,0.8469423070290403,1
45,73019,489,1,49078,2,0.8065485323321224,0
49,96154,311,0,381968,4,0.37582474821368983,0
27,122097,329,2,9225,4,0.8927466471560557,0
33,27373,337,1,391242,1,0.6684197658805113,0
58,55281,593,2,79745,1,0.40027002619428026,0
38,40187,659,0,246268,2,0.6767262187138976,0
22,87863,479,1,479475,1,0.6663737892823041,0
28,117927,411,0,181559,0,0.6243355373140302,0
31,127113,743,2,204748,3,0.6981872777549324,0
53,104085,320,0,16721,0,0.387820983262668,0
58,137996,444,2,400803,0,0.8852898399126741,0
47,59220,798,2,113878,4,0.8005270300926106,0
40,142755,445,1,44437,3,0.7220189468405247,0
32,27642,740,1,155061,4,0.2184134955222744,0
51,99971,720,0,168798,1,0.6132697612754368,1
47,75556,615,2,206612,1,0.6945387916996664,0
52,53760,465,2,346981,3,0.7978698789755181,1
30,58192,502,1,103215,2,0.8623099852522598,0
23,144257,795,1,491855,1,0.8410971699592267,0
47,24381,767,1,392581,0,0.48423145273788176,0
55,116583,684,1,308312,3,0.827550831581767,0
51,39558,613,0,462885,3,0.20052416645040985,0
35,50782,554,0,471256,1,0.4460326480554505,0
36,24782,322,0,369258,1,0.2797167484612756,0
33,111417,638,0,338760,4,0.8181473900351417,0
55,74712,792,1,143480,4,0.8495873338035098,0
31,125764,810,0,402369,0,0.3792058927051566,1
41,114945,665,0,392031,3,0.4571173136878243,1
31,39462,671,0,147127,2,0.8887143335919647,0
50,80030,518,1,286904,2,0.5962444246105775,0
55,88519,774,2,22752,3,0.5479390903951477,1
42,76411,722,1,225801,0,0.550304797511604,1
58,75206,655,2,402016,4,0.6873317254909479,0
51,117469,759,2,71573,4,0.8681801243404097,0
34,66950,802,0,428270,4,0.45663570082666094,1
44,22523,326,0,197888,2,0.3208605623043301,0
52,80926,522,0,294010,2,0.3295090245070933,0
56,29677,447,1,268136,0,0.2142513266594347,0
52,95828,723,1,290840,2,0.5887873472835059,1
35,35089,650,0,458498,1,0.8503820532093156,0
55,24581,485,1,238886,2,0.6991538267652635,0
23,31907,714,1,365841,4,0.8950751686007294,0
36,25609,728,2,78541,0,0.836669185197819,1
25,71153,340,1,57838,3,0.5443003713732969,0
41,70539,692,2,296544,3,0.5405845664138387,1
30,64143,378,0,349421,0,0.6398500608799977,0
39,42936,843,1,385836,1,0.27765491818161775,1
45,70182,749,2,284709,3,0.6253789683158888,0
24,128261,773,1,44585,4,0.5248518138682727,1
49,131259,441,2,433049,3,0.6499182986708278,0
39,119524,550,2,388703,3,0.5956469777996347,0
22,115042,593,1,279238,4,0.41727710219916303,0
30,33163,435,0,167352,2,0.6254333881128847,0
45,146686,783,2,51647,1,0.4562100470087758,1
40,79758,611,0,180450,4,0.3362347984534725,0
39,66057,345,1,417729,4,0.672549593430622,0
43,32537,535,1,398370,0,0.41444296511300616,0
44,42419,347,0,362942,1,0.8223173459062252,0
31,62578,497,1,426350,2,0.33953272179994953,0
54,94991,383,2,266972,4,0.6201008269027597,0
48,141211,842,0,113050,2,0.6000841423944773,0
25,142762,460,1,406894,4,0.33841926056080607,1
25,94599,727,1,142366,4,0.5079207872051779,1
41,20834,370,0,276718,0,0.672877140079956,0
32,52214,819,2,40183,3,0.4229690431429819,1
24,112934,351,0,184819,1,0.2796814601852255,1
40,143798,344,1,333750,0,0.6306685004705165,0
58,120028,592,1,154710,2,0.35688533158236124,0
45,141286,764,0,62194,4,0.6770324857687113,0
34,22413,849,2,445769,4,0.7876269676089172,0
31,29505,679,2,31082,1,0.28634876001485693,0
52,140681,777,2,152378,0,0.5063263715549107,1
31,122802,561,0,375515,0,0.5114455885441619,1
38,22105,478,2,132899,2,0.6427751430580059,0
47,88104,656,2,274951,0,0.4340855501582976,1
38,148303,718,2,486976,0,0.4929984089121461,1
43,127634,500,2,187414,3,0.20839387081977867,0
31,134897,312,1,37143,1,0.2856981378282815,0
41,78408,742,0,126952,0,0.5989034696885029,1
25,57679,585,0,325558,2,0.3511270602065196,0
43,136908,557,2,226374,4,0.30120382285746256,0
45,134921,847,0,291859,0,0.42708893757491423,1
30,119096,789,0,198126,0,0.31447498645318644,1
42,99731,797,1,340078,4,0.24173570553467208,1
39,132205,632,0,17202,3,0.3987007744009228,0
21,85131,331,1,32987,1,0.3150509089558858,0
27,84280,342,0,171812,3,0.7595770196343854,0
24,35762,650,1,252274,2,0.2438598768514642,0
21,137798,633,1,81848,0,0.7232102657366846,0
35,136854,569,0,484106,3,0.46795744323824123,0
32,126830,712,1,189943,1,0.6727249165445766,0
42,78703,318,1,262476,2,0.23688260543337245,0
42,101434,646,0,149699,3,0.8444927963526996,0
37,83079,336,1,235721,0,0.7371629880761266,0
49,41577,391,1,230366,1,0.2981001503119583,0
34,21214,484,1,56069,0,0.3531490597191522,0
40,106339,327,1,45409,0,0.65079736284764,0
53,68114,847,1,263329,2,0.8450938230060452,0
35,109234,671,2,361166,1,0.5120826737043634,1
32,83230,829,1,478851,4,0.539942956515264,1
40,143163,644,1,116689,0,0.36646018297232075,0
50,52980,718,1,111948,1,0.4681076129347925,1
58,87194,495,1,197558,0,0.400212391981214,0
23,97806,377,0,6611,3,0.4453998047464692,0
48,132333,466,2,393191,3,0.21441833732874305,0
46,57792,389,0,36657,1,0.22874252127056643,0
50,65807,563,2,23462,2,0.676480573736232,0
33,144297,771,1,474525,4,0.67725663224584,0
33,145266,507,1,252824,3,0.43116142023508447,0
22,42301,570,2,94299,2,0.8198236777276857,0
57,25141,562,2,305691,4,0.38627848133994636,0
58,136482,805,0,374898,3,0.47704934738172555,1
22,124292,811,2,427279,4,0.7119629369982092,0
56,142984,823,1,241526,0,0.7204976824534901,0
46,33777,611,0,349417,1,0.8028160338936285,0
31,58346,473,2,346541,3,0.22034132933417372,0
28,74703,730,2,57788,3,0.32863107679881093,1
42,114977,762,0,178595,0,0.6484002394690426,0
40,67819,400,2,166356,3,0.4367398384654826,0
28,48469,315,1,92964,3,0.2304931696516077,0
49,23845,557,0,462212,3,0.610526671734682,0
46,130186,543,2,333391,3,0.4751512389253681,0
50,43290,647,1,280850,3,0.45486640098081194,0
37,132551,548,2,491830,2,0.3850549992800781,0
40,50699,404,0,15924,3,0.20419852518187387,0
36,64252,586,2,20921,0,0.3276520118794388,0
27,118682,468,2,423648,3,0.5319647084730235,0
36,23293,719,2,386104,4,0.39301551716146477,1
47,138017,346,1,22813,4,0.8120720754844186,0
43,139496,342,1,109748,0,0.3000997635094565,0
44,129934,620,2,376132,2,0.812738200925341,0
29,77089,520,2,201322,0,0.48337806594699506,1
55,131964,812,0,393222,2,0.3930882191480999,1
40,36608,740,2,467172,1,0.41300430096038765,0
57,148713,443,0,138140,4,0.43104955498029446,0
37,86273,327,1,44927,4,0.5545947892776646,0
51,36619,466,2,468558,4,0.44771761788466313,0
28,98006,548,0,372292,2,0.6530444429267313,0
35,135399,656,1,35539,0,0.49762530495805174,1
51,107908,410,0,278827,2,0.6701505967778949,0
50,101653,533,1,128031,4,0.6230984928461214,0
40,34779,323,2,352295,4,0.37111778070048296,0
59,71040,325,0,171746,4,0.7689413014950617,0
32,114830,680,2,57703,4,0.7592870274410464,0
37,76325,645,0,325954,1,0.8922863269114627,0
50,135947,677,1,353255,4,0.3225350941034195,1
49,41630,821,0,221415,2,0.7934867534915797,0
39,125575,316,0,353121,4,0.8103866457798306,0
31,135436,544,2,223186,3,0.6495149166216592,0
54,32178,838,2,147189,1,0.5544693444478832,0
27,39935,501,2,270809,4,0.8700816893183234,0
54,67258,547,1,311534,3,0.8808843495134304,0
40,42784,417,2,342028,2,0.6491882194395407,0
58,83722,308,0,68887,1,0.4516919005469137,0
44,43027,322,1,184338,4,0.7720156284261608,0
30,116544,539,2,322685,2,0.26247882705044606,0
52,77853,326,0,463018,3,0.4034169508208505,0
35,132167,380,0,361463,1,0.8898880063409951,0
57,87359,498,1,12882,4,0.7700333710448786,0
40,92388,391,0,75825,2,0.8577077300983866,0
23,98608,383,2,281054,1,0.6163561999700299,0
57,96669,599,0,307710,3,0.48537072070368115,0
28,35111,595,2,199145,4,0.8857830723737266,0
43,52312,753,2,364663,1,0.41659791010000835,1
31,149321,580,1,172248,3,0.7301899952362463,0
28,44161,358,0,88081,3,0.5907448705301457,0
49,138920,641,1,166361,2,0.35995500186012575,0
50,124823,764,1,448627,3,0.21223830118597986,1
30,145014,641,1,467842,3,0.4686348633528584,0
59,87313,361,2,114337,0,0.5833797750141161,0
48,70374,728,2,20362,3,0.32823328066742663,1
56,44014,555,2,485826,4,0.4901884201028587,0
33,100308,646,2,494587,1,0.6306329514612719,0
52,66389,825,0,280927,4,0.700446188494787,0
56,130163,603,0,180234,4,0.23691977093457617,0
57,38161,544,2,433965,2,0.6649265752616526,1
46,127800,711,2,242441,0,0.23966711621440392,1
42,27490,516,0,401770,0,0.21972984675154067,0
24,139547,815,1,456784,4,0.30668841813735404,1
51,127197,773,1,285917,1,0.6575508400480957,0
38,44502,335,2,471910,0,0.2369750100191197,0
58,55757,477,1,464766,0,0.21462734854390192,0
44,61111,686,2,182367,4,0.28257165794328776,1
43,118273,316,2,166403,0,0.8648046934973996,0
42,103245,347,2,312784,2,0.8350944249490515,0
22,78645,361,0,463093,4,0.26052618256975785,0
51,130218,368,1,314113,0,0.4128092284615941,0
31,79055,665,0,310130,0,0.8631047073330866,0
48,139815,461,1,107017,0,0.2683813714195509,0
52,28998,787,0,383324,4,0.26621718738672395,0
25,48906,730,0,12585,1,0.26020272841431025,1
58,121026,788,2,9122,3,0.8835333673690731,0
30,90192,529,2,21838,0,0.7201759592977028,0
44,70477,669,0,153373,3,0.3501390571515089,1
55,56901,477,1,290251,3,0.23216308290755208,0
43,111271,709,1,193429,0,0.8756690562380733,0
37,72021,569,2,224233,0,0.4978423292317838,0
21,49092,505,2,369822,3,0.6188627718064822,0
51,21242,381,1,191283,1,0.39543736344868774,0
51,126843,492,1,71025,3,0.7308522256036529,0
54,21831,488,1,71520,1,0.3377616421258115,1
29,70721,575,2,22344,2,0.7508383533628602,0
42,48511,373,1,324346,1,0.3614221303345243,0
33,92782,309,2,367230,4,0.26853855797890047,0
45,117003,515,0,282103,0,0.5351757881715624,0
38,38302,589,0,436967,2,0.7692517648269555,0
32,75568,744,0,400085,3,0.46940528752351846,1
37,23232,492,1,311408,1,0.22021155546849605,0
35,122062,588,2,297412,2,0.5873167986087846,0
35,124301,443,1,89564,4,0.6763299722464693,0
35,71507,688,2,437822,1,0.7184864617352047,0
59,144277,706,1,149622,3,0.4813474680164988,1
33,149999,669,0,255105,3,0.2679137420446804,1
37,96508,740,2,141774,1,0.6090285041243705,1
52,133672,828,1,83563,4,0.43068351966672724,1
29,120128,312,2,377308,0,0.8628212375923971,0
40,30683,639,2,459961,0,0.5518984756429294,0
46,43664,611,1,234351,3,0.5305862327592851,0
47,122364,403,1,291603,4,0.41644667262284973,0
41,140012,638,2,323926,3,0.43715055376848355,0
38,53172,497,2,486038,0,0.5589283488559385,0
33,103641,599,0,142104,3,0.41466535672049637,0
36,84340,743,2,6825,1,0.8246134190578884,0
29,107236,658,0,131187,1,0.5073125527003761,1
32,31017,667,0,475306,4,0.404415458809117,0
58,56613,468,0,253870,0,0.30877638347880454,0
39,106130,448,2,446317,4,0.6706455084102506,0
27,96920,341,0,327253,4,0.21805086029990886,0
55,50348,501,2,17470,0,0.5149970510189583,0
38,36448,543,2,270914,2,0.5850852742570567,0
36,29491,763,1,163340,2,0.43784922761623213,0
59,98648,748,2,398245,3,0.7248724230925039,0
24,141070,736,2,166155,2,0.6729623477865572,0
45,116557,830,0,276102,1,0.8799792912989732,0
52,78759,572,2,380950,4,0.5561367595027773,0
33,64553,729,2,275950,3,0.576468655240568,1
37,20968,512,1,299306,4,0.3720875234356755,0
57,20368,403,1,341876,0,0.46983872351150435,0
26,93960,491,0,170961,2,0.21880241381081278,0
39,55010,679,0,32702,0,0.6824923520183827,0
33,74154,380,1,433993,3,0.418135959778478,0
46,55851,848,1,451187,1,0.5782569067666885,1
34,142761,676,2,274883,2,0.37849467748766435,1
51,45496,453,0,291743,0,0.6347253402377611,0
24,143568,539,0,303971,2,0.5133077450678311,0
59,147152,673,2,81821,4,0.5373024566704059,1
28,50936,503,2,101683,1,0.8598249978707282,0
45,98858,649,0,493479,2,0.6943122261867021,0
33,87005,442,1,73446,1,0.3833298149200518,0
52,57493,488,1,216282,4,0.5527452724189978,0
58,89795,571,2,351034,4,0.5266709733363848,0
58,56390,831,0,494428,0,0.7565368248148545,0
48,30292,599,2,489866,3,0.7833485798673419,0
50,112377,725,1,290183,0,0.3984099759192078,1
23,48365,345,1,393165,1,0.7748060177343654,0
48,37207,394,2,255527,0,0.32565098370370105,0
23,121735,363,1,443145,2,0.7339393881763867,0
54,42912,712,0,364511,0,0.3741491806609525,1
36,122455,308,2,48884,3,0.40855181018930714,0
42,122517,758,2,161218,3,0.7967274881322957,0
52,100771,708,2,50819,1,0.4940524055394079,1
58,76572,769,1,88162,4,0.8933960773994072,1
28,127293,805,0,218704,3,0.3063601209352088,1
28,119083,372,2,429524,1,0.5243443266277783,0
26,133655,383,2,411270,3,0.7127152316362553,0
34,129346,358,1,84606,3,0.20375694058495522,0
52,39276,320,0,374933,4,0.3062986947351122,0
55,117459,757,2,57018,2,0.21424972458768624,1
30,25534,456,1,31250,1,0.8950145057679275,0
23,112005,628,2,150485,3,0.7324372636950294,0
32,121610,502,1,344535,3,0.4614913684226202,0
51,55670,405,0,306065,0,0.309399454287743,0
49,82147,421,1,338267,2,0.2632682699624155,0
25,118099,617,2,260311,4,0.5723350403856383,0
45,131695,481,2,79363,1,0.8831239227394392,0
51,56486,615,1,161857,3,0.6722276612604348,0
41,85557,705,0,192937,1,0.45559685778111064,1
40,54268,369,0,102400,4,0.5505956812662418,1
59,127338,459,2,101847,2,0.8992323575576162,0
42,101335,539,2,274005,0,0.5631363602191153,0
24,46336,822,1,81340,2,0.874941040043449,0
33,23641,437,1,412195,0,0.2114532031724782,0
40,107132,794,1,202905,1,0.7046741897639208,0
33,52959,546,0,118049,2,0.6390130144491816,0
37,33306,842,0,5357,2,0.6797309009201251,0
56,66182,823,2,264718,2,0.5993969624802169,1
53,94123,542,2,381748,4,0.2309237433691591,1
21,76326,635,2,314345,1,0.3046947548442781,0
35,116895,721,1,190326,0,0.8455758892346501,0
33,41498,493,0,349304,2,0.36304750585698164,0
37,90198,607,2,277940,1,0.8950560885288592,0
44,122630,805,2,28238,4,0.6757119390762318,0
28,127369,580,2,361320,4,0.5110481430883291,0
47,47197,738,2,449194,1,0.8440341995052281,0
43,40719,782,2,45883,0,0.7564903327322188,0
28,110201,522,2,495609,1,0.5002755557094314,0
28,128775,416,0,90478,1,0.24801508058714924,0
46,45032,491,2,74396,3,0.8078132021741506,0
33,79624,815,0,246819,4,0.7355279519508389,1
59,98177,829,1,271591,0,0.7535143861035003,0
57,61964,606,0,287667,3,0.7214011129078888,0
48,50028,831,1,462295,1,0.393028142564658,1
45,131030,421,0,200895,4,0.8011920037685363,0
36,74646,453,0,447505,3,0.20156278720087614,0
22,101187,836,2,254494,3,0.36609339486862685,1
38,28536,751,0,498487,0,0.232591719176937,0
37,137399,468,0,140921,1,0.277417519668272,0
50,76747,358,2,160790,0,0.5726653962622538,0
59,65712,600,1,372615,3,0.2260793329587241,0
33,26273,849,2,355006,3,0.3269667333902657,0
52,91820,416,2,471218,0,0.3629181031735794,0
49,145342,426,2,328121,3,0.658737163596055,0
50,111228,704,1,355469,2,0.5281743671137623,1
38,94353,698,0,163207,4,0.5208887661388208,1
33,114491,814,0,166334,1,0.737902787980337,1
41,112091,797,2,395566,4,0.5197049884520346,1
50,105914,827,2,226043,1,0.44394212004263245,1
41,70830,697,0,39787,3,0.8737157319230329,0
37,126718,564,0,240550,0,0.20580531660649992,0
39,37127,562,0,282833,0,0.4137751000527687,0
35,135150,697,1,175932,3,0.6265749014658062,0
29,103488,826,1,384681,1,0.7479664652369638,0
30,31539,735,2,317488,3,0.771489068330995,0
51,66761,659,1,335035,1,0.23225119229862073,1
43,66219,428,2,187730,3,0.6963924388903115,0
50,34692,540,0,102464,3,0.7041775504302719,1
53,103656,521,0,333013,3,0.3498555950193877,0
29,33334,513,2,433546,0,0.27894251992906444,0
21,48615,434,0,85312,1,0.7247803103867114,0
55,27903,685,2,196136,3,0.37465000436609464,0
31,48527,602,2,32014,4,0.20117166285857407,0
54,35629,586,2,39563,4,0.3565008225038027,0
36,141690,488,1,413486,0,0.2217476061714188,0
29,78008,596,2,429495,2,0.37443068068589,0
52,103276,825,2,365701,0,0.43451370763227465,1
35,119318,688,2,401873,2,0.38998011167656604,1
32,46708,758,1,94422,0,0.8439559470254712,0
53,30860,560,0,375063,4,0.36277306316969926,0
34,37438,412,1,466989,3,0.527274375944671,0
28,87300,335,2,499851,1,0.8701993156908328,0
28,149263,378,1,399243,3,0.8154396439591554,0
47,91545,574,0,150271,4,0.4164809321729329,0
32,40842,577,0,121854,1,0.42854320647022814,0
21,80213,611,2,443170,2,0.6153305817566148,0
31,62372,828,0,251229,2,0.842503995527961,0
59,134316,503,1,84317,4,0.20699985681906233,0
51,118971,316,1,282264,1,0.47518385452962686,0
37,88906,775,0,192884,3,0.7948428404535568,0
53,58744,810,2,94825,4,0.4873289848707431,1
52,136082,509,2,273127,2,0.7040384126539574,0
49,77442,798,1,264571,4,0.6843474316885416,0
41,149070,701,0,333773,3,0.3438210967412571,1
41,105990,728,1,75325,0,0.5147161530568882,1
43,141670,377,1,138984,0,0.5963306989688704,0
26,126917,379,1,315023,3,0.7008240546708628,0
42,123903,605,2,157945,1,0.7756727421025598,1
58,23650,357,0,19332,4,0.7319532478186452,0
57,65117,829,0,152636,3,0.21981802716966112,1
28,111244,507,2,82795,0,0.6694464891211658,0
55,128198,810,1,112716,2,0.5481208246989713,1
31,72772,434,1,418742,3,0.6017032150975108,0
