age,income,credit_score,employment_type,loan_amount,existing_loans,spending_ratio,loan_status
50,124647,736,0,182813,2,0.376576436,1
54,55031,826,1,36977,4,0.278636062,1
42,62929,677,0,496416,0,0.584795754,1
23,85747,403,0,266456,3,0.305783073,0
26,77851,338,1,11714,3,0.858339415,0
35,75311,757,2,111680,2,0.20031432,1
47,132113,663,2,344381,4,0.72898727,0
30,125331,434,0,413107,1,0.395631243,0
29,85867,673,2,499771,3,0.792260803,0
53,108780,531,0,57299,0,0.242105619,1
52,77196,338,2,463383,3,0.867100419,0
26,93705,346,2,332268,3,0.270976419,0
56,77894,335,2,360196,1,0.751517929,0
22,107640,394,0,456855,1,0.56213955,0
49,127437,660,1,308056,4,0.501276354,1
24,34591,824,2,381886,3,0.39610905,0
21,117247,445,2,473668,3,0.788958675,0
39,68893,667,2,73446,2,0.339825978,1
46,20727,364,0,219862,2,0.704868892,0
45,41359,527,1,66516,0,0.512054156,0
30,63822,819,0,130223,0,0.898946505,0
35,121547,480,2,442466,2,0.627979314,0
42,135336,800,0,172188,0,0.272932723,1
41,123399,454,2,88521,3,0.493664832,0
42,132113,834,2,420367,1,0.246409286,1
56,108534,734,0,392817,3,0.399958944,1
54,30929,398,2,76366,2,0.440321756,0
50,148588,671,2,180369,4,0.797223626,0
45,80091,661,1,45888,4,0.786591234,0
48,100378,411,0,323339,2,0.208090054,0
21,43519,752,0,351154,3,0.572595031,1
24,37393,468,2,207088,0,0.356480629,0
27,54318,438,2,211051,0,0.424065169,0
29,94531,530,0,190406,4,0.2151559,0
56,114192,538,0,103474,2,0.724822106,0
39,67934,552,0,134986,2,0.865412843,0
21,125796,735,2,73345,1,0.353486928,1
30,130805,721,1,437977,4,0.439241007,1
56,101103,602,1,127617,2,0.344503796,0
29,48840,371,2,163002,1,0.851034065,1
52,138089,562,2,64117,0,0.206549178,0
52,109367,521,2,290239,4,0.608703597,0
26,33265,376,0,213554,4,0.809534773,0
58,25424,361,2,8991,2,0.330415022,0
37,40625,770,0,28519,2,0.612996704,0
30,99622,456,1,293801,3,0.235453673,0
47,49187,424,2,267970,0,0.770209593,1
55,55929,460,2,178697,0,0.392100386,0
41,81892,840,0,349193,1,0.892127392,0
45,40539,834,0,22801,1,0.845406734,0
48,76630,405,0,428062,3,0.712761179,1
35,110639,430,1,44566,0,0.547789849,0
24,113410,656,1,159229,1,0.736612378,0
49,29215,301,2,164435,0,0.291426333,0
29,59385,532,2,448775,0,0.417139748,0
47,107580,668,0,397938,1,0.218827472,1
46,97462,550,1,403352,2,0.651517249,0
39,133396,407,2,194009,2,0.763876347,0
48,117037,575,0,22421,1,0.862399887,0
37,115310,479,0,261080,3,0.68055503,0
40,45008,592,1,262230,4,0.712463868,0
59,68928,474,1,83027,0,0.826819045,0
43,103096,422,2,12546,4,0.85546462,1
52,109876,526,2,338583,1,0.543908285,0
53,44976,743,0,182695,0,0.276851173,1
25,133942,727,0,283550,4,0.526492117,1
54,144984,382,0,478701,2,0.589251704,0
31,47626,364,2,397353,3,0.64208134,0
23,118256,580,1,276969,4,0.89249919,0
53,120537,690,2,470039,3,0.842294251,0
31,79789,727,1,246569,2,0.477454942,1
36,24700,406,2,301317,4,0.27941758,0
38,129331,847,2,266536,1,0.350354119,1
50,83645,561,1,322763,0,0.321659736,0
30,140594,458,2,350258,2,0.449208909,0
38,93396,564,2,374215,3,0.813542499,0
58,27526,767,0,406139,3,0.506577954,0
39,123863,501,1,301518,2,0.59709416,0
56,59500,454,1,459929,1,0.325416812,0
33,88049,312,0,177483,1,0.544993797,0
23,93366,596,1,331512,3,0.811539405,0
30,100317,797,0,275460,2,0.741424284,0
58,79117,544,1,277700,2,0.256833501,0
21,76096,599,1,408274,0,0.803450588,0
47,27910,661,1,109554,3,0.391679668,0
28,101383,653,1,236059,1,0.666001375,0
37,91185,820,0,423698,4,0.302468034,0
29,70248,685,0,49494,1,0.672251059,0
26,94656,611,1,423221,1,0.224991,0
45,21951,713,2,351815,4,0.620451291,0
59,85212,577,0,487640,3,0.65215812,0
48,95701,655,1,37481,0,0.3711477,1
53,99888,824,0,33401,1,0.855883263,0
57,95282,315,2,45431,1,0.232180671,0
29,129274,344,2,331603,3,0.824196529,0
38,114533,620,2,357617,3,0.467328241,0
41,61954,625,1,128311,2,0.699740319,0
22,109719,447,1,253482,3,0.656083899,0
58,28804,654,2,125327,3,0.317772351,0
56,112705,535,0,214754,1,0.423299493,0
57,20595,404,0,493853,0,0.570771437,0
35,49592,773,2,475005,1,0.792557189,0
48,60643,695,1,446720,3,0.868402053,0
38,143721,745,0,401439,2,0.214410643,1
54,82665,519,0,469193,0,0.446790779,0
42,40823,741,0,244198,2,0.667700747,0
31,25972,327,1,45149,4,0.569410603,0
33,35882,774,2,17863,2,0.860115481,0
24,86394,604,1,370632,2,0.211878604,0
42,91055,704,0,165636,3,0.506417579,1
27,43769,812,2,480405,3,0.668162693,0
44,45020,801,1,225696,3,0.3523086,1
24,62748,647,2,27499,3,0.70810997,0
48,122621,539,0,243691,3,0.25686004,0
35,105374,636,1,262128,2,0.515726971,0
21,64912,325,2,356362,4,0.673364469,0
23,32879,708,1,37132,3,0.38672999,1
34,53798,376,0,131272,4,0.251692492,0
58,127791,516,2,140605,4,0.869915127,0
21,109826,627,0,219034,1,0.83967612,0
58,66073,322,2,347240,1,0.848458938,0
58,95791,609,0,432625,0,0.884951668,0
41,86983,566,0,479677,1,0.329288638,0
49,63005,714,1,266085,3,0.310443198,1
25,114731,566,0,421203,4,0.22395021,0
30,22850,632,1,15633,0,0.824275951,0
48,48400,749,0,499817,1,0.726933989,0
41,144948,546,0,454423,2,0.643283688,0
27,31953,335,0,186607,0,0.849373311,0
23,126410,700,2,493877,3,0.60255363,0
40,145155,327,1,271140,4,0.290811527,0
39,43535,519,2,136086,3,0.323805132,0
55,95536,705,1,478647,3,0.292528751,1
24,95039,570,0,268818,2,0.415360609,0
25,141640,810,2,436083,2,0.465647783,1
21,101029,585,1,483753,4,0.757787345,0
24,24055,753,0,62251,1,0.333877738,0
32,58170,616,1,191781,3,0.707755607,0
47,145331,596,1,387306,1,0.543859951,0
43,117944,637,0,153936,4,0.899761945,0
45,127585,606,2,293465,3,0.743607723,0
41,119976,727,0,160154,1,0.878267092,0
44,48251,650,2,45131,3,0.439646051,0
45,24532,810,1,207565,2,0.286135135,0
52,24924,824,1,140282,2,0.554127064,0
52,68037,791,1,250152,0,0.286967632,1
25,98082,308,2,256231,4,0.544716193,0
56,112115,796,0,120663,1,0.388958718,1
59,91621,739,2,462802,3,0.543733049,1
36,97926,407,1,350749,0,0.864745343,1
53,98816,544,1,39851,4,0.402323845,0
41,109654,554,0,294009,4,0.895403835,0
29,90400,332,2,350750,4,0.360530629,0
26,127620,322,1,140230,1,0.345675865,0
55,119525,348,2,126497,2,0.581351966,0
59,121164,761,2,324996,0,0.789431457,0
42,112385,635,0,316483,1,0.724652463,0
25,113102,657,0,368230,3,0.706475855,0
43,30702,421,1,287716,1,0.397843059,0
37,126732,743,0,402316,3,0.215761743,1
32,35385,658,2,180541,3,0.313223803,0
43,29336,645,0,348205,4,0.444631311,0
36,85421,492,2,196933,1,0.880178625,0
23,51225,715,1,23456,2,0.843844221,0
50,56021,676,2,322947,3,0.340451211,1
42,23782,762,0,332777,4,0.707935735,0
29,108877,445,0,211091,2,0.6053118,0
49,135454,777,1,41232,1,0.234889855,1
57,137369,707,0,72323,2,0.460193928,1
43,109630,585,1,373211,1,0.540251618,0
33,69111,410,1,420004,3,0.667301886,0
52,109402,349,0,497203,0,0.406433581,0
43,139774,313,2,283236,0,0.85367304,0
37,142652,433,1,268276,3,0.51631534,0
41,104585,642,2,213922,2,0.373970737,0
22,62719,585,0,240253,1,0.421499661,0
57,116528,613,2,224190,0,0.7263198,0
26,69037,596,2,136024,1,0.648199757,0
38,100103,463,2,491532,3,0.719524615,0
50,129987,796,2,262075,2,0.404639278,1
42,145695,315,0,233844,1,0.428794033,0
53,23513,643,0,254596,2,0.477703382,0
50,135183,377,2,280212,0,0.332015099,0
37,33335,645,0,445617,1,0.683731181,0
52,64140,371,0,184598,4,0.43054466,1
34,124126,569,1,457174,0,0.428365357,0
30,100373,586,0,120729,2,0.388555479,0
56,97658,365,2,81593,3,0.516979463,0
54,54840,367,0,60041,4,0.740383255,0
29,51007,492,0,235230,1,0.784926094,0
48,76947,354,0,240114,0,0.763155514,0
31,126833,678,0,330516,1,0.634835504,0
34,138637,467,1,72562,1,0.396299275,0
59,140721,708,2,359243,4,0.714398644,0
39,113220,807,2,69046,4,0.227553359,1
35,46393,836,0,466302,4,0.758706685,0
48,77480,401,0,395232,4,0.746159295,0
44,137243,721,1,363602,3,0.669000779,0
28,108290,777,0,143161,2,0.268547815,1
29,106335,419,1,283767,4,0.898138935,1
53,124263,590,2,316785,0,0.729486435,1
53,29107,787,2,279187,1,0.714364782,0
39,148181,460,1,71572,4,0.244805497,0
23,25993,377,2,462352,0,0.479093589,0
30,116341,337,0,391362,3,0.2603211,0
21,113650,693,0,486268,0,0.452725905,1
49,123325,740,1,91700,0,0.599339888,1
54,144980,839,2,62061,3,0.815210532,0
33,137595,761,2,122957,3,0.398056413,1
21,72066,593,1,273266,1,0.636390257,0
54,131850,699,1,314490,4,0.315256346,1
49,62942,391,2,233394,0,0.4477747,1
33,36138,305,1,381137,2,0.863066233,0
49,138558,570,0,414366,2,0.723348641,0
59,147408,398,2,92630,1,0.582064035,0
44,64527,825,1,82228,2,0.376187759,1
46,29190,493,1,279198,1,0.465793656,0
37,112259,456,1,6767,4,0.309685334,0
27,139773,414,2,9708,1,0.447427035,0
33,98422,695,0,242729,3,0.305442978,1
25,75698,821,0,325143,3,0.756714923,1
46,102315,513,2,57158,3,0.256531363,0
23,113710,832,1,427508,3,0.332583836,1
27,49086,314,2,33082,3,0.683816711,0
59,37322,718,2,39024,3,0.831761699,0
21,128132,667,1,490486,3,0.875214127,0
37,145604,512,2,290605,3,0.785216042,0
45,120814,304,0,10351,3,0.348030243,0
23,139324,530,2,445247,4,0.3999979,0
35,103569,500,1,497269,3,0.809526647,0
49,105610,701,2,349772,1,0.822533075,0
52,148921,448,0,109720,4,0.648457216,0
46,23435,791,2,129501,2,0.419548769,0
36,121505,525,2,437934,0,0.356839664,0
45,73331,468,2,377776,4,0.796597889,0
48,48942,451,2,95577,3,0.343678499,0
29,79635,523,1,131875,4,0.663263045,0
21,49059,803,0,227284,0,0.87756734,0
49,77557,849,0,367161,0,0.693703975,0
42,133457,343,0,148849,3,0.380369219,0
36,72389,803,2,225928,3,0.397754131,1
27,73014,540,0,144380,1,0.265026343,0
34,52826,650,1,48441,0,0.680366243,0
49,50297,322,2,118682,3,0.562904977,0
39,63890,342,2,85865,0,0.34453019,0
39,41322,765,0,18882,1,0.35936781,1
22,55739,339,2,119883,2,0.206317188,0
35,29719,602,2,402930,0,0.884893579,0
23,99553,474,0,227658,1,0.77961273,0
31,28314,831,1,179504,1,0.475918965,0
50,113831,760,1,217361,1,0.862262896,0
38,95164,492,0,362659,4,0.673983957,0
22,127658,543,1,115625,3,0.726023775,0
52,97028,579,1,478382,0,0.67596885,0
28,56113,335,1,130934,4,0.729794182,0
42,137174,839,2,415874,0,0.31965725,1
26,35357,453,2,205317,4,0.593678598,0
32,118865,322,2,234714,3,0.794563393,0
56,40365,390,1,372209,1,0.213679809,0
35,59029,689,2,238651,0,0.286410067,1
48,21737,658,1,263669,1,0.371947867,1
38,94632,849,0,344171,3,0.406308688,1
22,105474,527,1,186880,0,0.327892707,0
33,98218,501,2,44530,2,0.637031273,0
35,144606,649,1,144906,2,0.40581335,0
40,47499,337,2,412574,2,0.310669891,0
49,130027,799,2,408088,3,0.834078328,0
49,130402,342,0,325838,2,0.686524172,0
23,148692,816,0,92193,0,0.372241123,1
39,127430,367,2,128498,2,0.452667543,0
23,66157,422,1,186393,0,0.718549894,0
34,76247,635,0,226435,3,0.753637051,0
24,148411,452,0,209781,1,0.323505316,0
31,61034,461,2,283829,4,0.855603259,1
51,20294,513,1,409549,2,0.749690357,0
52,118072,675,0,121254,4,0.799770106,1
47,44596,742,0,147428,1,0.300701165,1
50,118185,722,1,307728,3,0.300357007,1
22,31434,837,0,187434,3,0.413758191,0
29,78382,529,1,16344,1,0.245252494,0
48,58098,358,2,119491,4,0.263747129,0
51,24655,395,0,49619,2,0.300245009,0
54,103029,561,2,112107,0,0.698700813,0
35,66228,653,1,479547,3,0.221161204,1
45,23771,611,2,231351,1,0.258271347,0
56,94099,435,2,138015,4,0.860928475,0
28,140811,772,2,226257,2,0.258559677,0
29,76799,729,1,196289,4,0.576223659,1
57,82257,836,1,117319,2,0.649801235,0
59,37558,445,1,419237,0,0.87101546,0
52,119468,823,1,275492,0,0.829861903,0
37,78436,386,1,213358,1,0.508477937,0
55,127779,408,0,469137,1,0.859514843,0
57,144891,722,0,152711,2,0.502586112,0
39,143725,644,0,90030,2,0.668943101,0
49,112103,565,2,462782,2,0.38172565,0
27,143400,793,2,178083,2,0.645651168,0
48,52376,632,1,250649,0,0.576732261,0
29,139154,712,1,239408,1,0.62478173,0
48,107458,490,0,371709,1,0.677855841,0
26,97924,441,1,285784,3,0.32141871,0
49,49332,372,2,40402,1,0.410883961,0
37,66737,466,1,70088,1,0.715368971,0
36,109031,467,0,458456,4,0.31467679,0
43,93970,558,1,400107,4,0.440968097,0
51,71952,738,2,164331,3,0.666535084,0
23,40991,410,0,461237,2,0.85635569,0
41,47472,830,1,165059,3,0.252710145,1
46,79946,589,2,188688,3,0.561592559,0
56,125566,809,0,398132,0,0.257333737,1
57,46849,474,0,146755,1,0.465392366,0
42,21541,601,2,459299,0,0.322770553,0
32,149237,484,1,277111,1,0.654606896,0
33,22765,638,1,82664,3,0.730482786,0
31,63074,809,1,438410,1,0.373140245,1
36,122795,609,0,105274,2,0.699021004,0
28,49283,806,0,229903,2,0.512773256,1
22,121387,645,1,484089,3,0.398506021,0
50,140044,380,0,329805,4,0.566381168,0
50,120161,673,0,92738,2,0.465755101,1
32,20769,455,2,208379,3,0.360997378,0
30,37806,731,1,310596,0,0.729791357,0
31,110518,799,1,17857,4,0.758266904,0
35,22972,446,1,429517,2,0.760218569,0
36,38256,780,0,323044,3,0.467499957,0
37,123903,734,0,36460,3,0.318669916,1
46,145574,818,0,91923,0,0.788287897,0
22,38653,368,1,316944,0,0.430484714,0
32,123579,485,0,408048,4,0.723646762,0
46,106669,503,1,445624,2,0.772215393,0
43,59339,312,0,279770,3,0.737706748,0
38,45757,573,1,193944,4,0.472864221,0
52,123376,597,2,482237,4,0.856611709,0
58,62399,350,0,477175,0,0.662113692,0
23,64013,799,1,364083,3,0.603022399,0
58,117605,668,2,101159,1,0.688536371,0
23,34706,656,2,21802,0,0.231308986,1
50,58231,302,0,283477,3,0.473360481,0
21,47909,553,1,302264,4,0.816852008,0
50,125754,774,0,98621,4,0.312755791,1
52,145777,805,2,158231,2,0.490080453,1
48,96631,555,0,422876,1,0.483673594,0
41,77572,449,1,61843,0,0.449229197,0
33,105879,787,2,130179,2,0.59364593,1
47,83767,578,0,170591,2,0.897338635,1
56,46469,358,0,361477,1,0.379094194,0
27,21313,745,0,220649,0,0.693469986,0
42,27847,412,0,49935,0,0.730596498,0
30,70222,788,0,27507,4,0.609148936,0
59,94702,706,2,207132,0,0.268232982,1
35,29930,666,2,351415,2,0.600661448,0
35,23285,359,1,324367,4,0.867425133,0
24,143637,628,0,163747,0,0.439442101,0
52,55863,768,1,380631,1,0.647781688,0
43,36704,362,2,22673,2,0.871578413,0
26,38705,483,0,114619,3,0.758593197,0
44,20555,610,1,40470,1,0.681815411,0
40,41323,837,0,308747,1,0.879804215,0
57,90968,476,0,483041,0,0.319408069,0
40,86922,728,1,429446,4,0.740924152,0
32,73915,372,2,150614,4,0.484785037,0
53,129543,466,1,246635,2,0.452302181,0
48,30619,524,1,328551,0,0.56447076,0
28,92390,308,1,58821,4,0.223625741,0
21,148918,535,0,302834,3,0.418770735,0
57,128500,327,2,11654,0,0.316350846,0
42,134337,326,2,465773,0,0.29708363,0
26,79274,849,0,117259,4,0.436138357,1
41,93173,495,2,221616,1,0.761585051,0
52,41225,502,1,355408,0,0.340777747,0
55,131266,384,2,487914,1,0.571991049,0
35,46739,329,0,294590,2,0.724059336,0
25,67708,765,2,362659,2,0.368680074,1
26,148041,398,0,53484,4,0.846942307,1
45,73019,489,1,49078,2,0.806548532,0
49,96154,311,0,381968,4,0.375824748,0
27,122097,329,2,9225,4,0.892746647,0
33,27373,337,1,391242,1,0.668419766,0
58,55281,593,2,79745,1,0.400270026,0
38,40187,659,0,246268,2,0.676726219,0
22,87863,479,1,479475,1,0.666373789,0
28,117927,411,0,181559,0,0.624335537,0
31,127113,743,2,204748,3,0.698187278,0
53,104085,320,0,16721,0,0.387820983,0
58,137996,444,2,400803,0,0.88528984,0
47,59220,798,2,113878,4,0.80052703,0
40,142755,445,1,44437,3,0.722018947,0
32,27642,740,1,155061,4,0.218413496,0
51,99971,720,0,168798,1,0.613269761,1
47,75556,615,2,206612,1,0.694538792,0
52,53760,465,2,346981,3,0.797869879,1
30,58192,502,1,103215,2,0.862309985,0
23,144257,795,1,491855,1,0.84109717,0
47,24381,767,1,392581,0,0.484231453,0
55,116583,684,1,308312,3,0.827550832,0
51,39558,613,0,462885,3,0.200524166,0
35,50782,554,0,471256,1,0.446032648,0
36,24782,322,0,369258,1,0.279716748,0
33,111417,638,0,338760,4,0.81814739,0
55,74712,792,1,143480,4,0.849587334,0
31,125764,810,0,402369,0,0.379205893,1
41,114945,665,0,392031,3,0.457117314,1
31,39462,671,0,147127,2,0.888714334,0
50,80030,518,1,286904,2,0.596244425,0
55,88519,774,2,22752,3,0.54793909,1
42,76411,722,1,225801,0,0.550304798,1
58,75206,655,2,402016,4,0.687331725,0
51,117469,759,2,71573,4,0.868180124,0
34,66950,802,0,428270,4,0.456635701,1
44,22523,326,0,197888,2,0.320860562,0
52,80926,522,0,294010,2,0.329509025,0
56,29677,447,1,268136,0,0.214251327,0
52,95828,723,1,290840,2,0.588787347,1
35,35089,650,0,458498,1,0.850382053,0
55,24581,485,1,238886,2,0.699153827,0
23,31907,714,1,365841,4,0.895075169,0
36,25609,728,2,78541,0,0.836669185,1
25,71153,340,1,57838,3,0.544300371,0
41,70539,692,2,296544,3,0.540584566,1
30,64143,378,0,349421,0,0.639850061,0
39,42936,843,1,385836,1,0.277654918,1
45,70182,749,2,284709,3,0.625378968,0
24,128261,773,1,44585,4,0.524851814,1
49,131259,441,2,433049,3,0.649918299,0
39,119524,550,2,388703,3,0.595646978,0
22,115042,593,1,279238,4,0.417277102,0
30,33163,435,0,167352,2,0.625433388,0
45,146686,783,2,51647,1,0.456210047,1
40,79758,611,0,180450,4,0.336234798,0
39,66057,345,1,417729,4,0.672549593,0
43,32537,535,1,398370,0,0.414442965,0
44,42419,347,0,362942,1,0.822317346,0
31,62578,497,1,426350,2,0.339532722,0
54,94991,383,2,266972,4,0.620100827,0
48,141211,842,0,113050,2,0.600084142,0
25,142762,460,1,406894,4,0.338419261,1
25,94599,727,1,142366,4,0.507920787,1
41,20834,370,0,276718,0,0.67287714,0
32,52214,819,2,40183,3,0.422969043,1
24,112934,351,0,184819,1,0.27968146,1
40,143798,344,1,333750,0,0.6306685,0
58,120028,592,1,154710,2,0.356885332,0
45,141286,764,0,62194,4,0.677032486,0
34,22413,849,2,445769,4,0.787626968,0
31,29505,679,2,31082,1,0.28634876,0
52,140681,777,2,152378,0,0.506326372,1
31,122802,561,0,375515,0,0.511445589,1
38,22105,478,2,132899,2,0.642775143,0
47,88104,656,2,274951,0,0.43408555,1
38,148303,718,2,486976,0,0.492998409,1
43,127634,500,2,187414,3,0.208393871,0
31,134897,312,1,37143,1,0.285698138,0
41,78408,742,0,126952,0,0.59890347,1
25,57679,585,0,325558,2,0.35112706,0
43,136908,557,2,226374,4,0.301203823,0
45,134921,847,0,291859,0,0.427088938,1
30,119096,789,0,198126,0,0.314474986,1
42,99731,797,1,340078,4,0.241735706,1
39,132205,632,0,17202,3,0.398700774,0
21,85131,331,1,32987,1,0.315050909,0
27,84280,342,0,171812,3,0.75957702,0
24,35762,650,1,252274,2,0.243859877,0
21,137798,633,1,81848,0,0.723210266,0
35,136854,569,0,484106,3,0.467957443,0
32,126830,712,1,189943,1,0.672724917,0
42,78703,318,1,262476,2,0.236882605,0
42,101434,646,0,149699,3,0.844492796,0
37,83079,336,1,235721,0,0.737162988,0
49,41577,391,1,230366,1,0.29810015,0
34,21214,484,1,56069,0,0.35314906,0
40,106339,327,1,45409,0,0.650797363,0
53,68114,847,1,263329,2,0.845093823,0
35,109234,671,2,361166,1,0.512082674,1
32,83230,829,1,478851,4,0.539942957,1
40,143163,644,1,116689,0,0.366460183,0
50,52980,718,1,111948,1,0.468107613,1
58,87194,495,1,197558,0,0.400212392,0
23,97806,377,0,6611,3,0.445399805,0
48,132333,466,2,393191,3,0.214418337,0
46,57792,389,0,36657,1,0.228742521,0
50,65807,563,2,23462,2,0.676480574,0
33,144297,771,1,474525,4,0.677256632,0
33,145266,507,1,252824,3,0.43116142,0
22,42301,570,2,94299,2,0.819823678,0
57,25141,562,2,305691,4,0.386278481,0
58,136482,805,0,374898,3,0.477049347,1
22,124292,811,2,427279,4,0.711962937,0
56,142984,823,1,241526,0,0.720497682,0
46,33777,611,0,349417,1,0.802816034,0
31,58346,473,2,346541,3,0.220341329,0
28,74703,730,2,57788,3,0.328631077,1
42,114977,762,0,178595,0,0.648400239,0
40,67819,400,2,166356,3,0.436739838,0
28,48469,315,1,92964,3,0.23049317,0
49,23845,557,0,462212,3,0.610526672,0
46,130186,543,2,333391,3,0.475151239,0
50,43290,647,1,280850,3,0.454866401,0
37,132551,548,2,491830,2,0.385054999,0
40,50699,404,0,15924,3,0.204198525,0
36,64252,586,2,20921,0,0.327652012,0
27,118682,468,2,423648,3,0.531964708,0
36,23293,719,2,386104,4,0.393015517,1
47,138017,346,1,22813,4,0.812072075,0
43,139496,342,1,109748,0,0.300099764,0
44,129934,620,2,376132,2,0.812738201,0
29,77089,520,2,201322,0,0.483378066,1
55,131964,812,0,393222,2,0.393088219,1
40,36608,740,2,467172,1,0.413004301,0
57,148713,443,0,138140,4,0.431049555,0
37,86273,327,1,44927,4,0.554594789,0
51,36619,466,2,468558,4,0.447717618,0
28,98006,548,0,372292,2,0.653044443,0
35,135399,656,1,35539,0,0.497625305,1
51,107908,410,0,278827,2,0.670150597,0
50,101653,533,1,128031,4,0.623098493,0
40,34779,323,2,352295,4,0.371117781,0
59,71040,325,0,171746,4,0.768941301,0
32,114830,680,2,57703,4,0.759287027,0
37,76325,645,0,325954,1,0.892286327,0
50,135947,677,1,353255,4,0.322535094,1
49,41630,821,0,221415,2,0.793486753,0
39,125575,316,0,353121,4,0.810386646,0
31,135436,544,2,223186,3,0.649514917,0
54,32178,838,2,147189,1,0.554469344,0
27,39935,501,2,270809,4,0.870081689,0
54,67258,547,1,311534,3,0.88088435,0
40,42784,417,2,342028,2,0.649188219,0
58,83722,308,0,68887,1,0.451691901,0
44,43027,322,1,184338,4,0.772015628,0
30,116544,539,2,322685,2,0.262478827,0
52,77853,326,0,463018,3,0.403416951,0
35,132167,380,0,361463,1,0.889888006,0
57,87359,498,1,12882,4,0.770033371,0
40,92388,391,0,75825,2,0.85770773,0
23,98608,383,2,281054,1,0.6163562,0
57,96669,599,0,307710,3,0.485370721,0
28,35111,595,2,199145,4,0.885783072,0
43,52312,753,2,364663,1,0.41659791,1
31,149321,580,1,172248,3,0.730189995,0
28,44161,358,0,88081,3,0.590744871,0
49,138920,641,1,166361,2,0.359955002,0
50,124823,764,1,448627,3,0.212238301,1
30,145014,641,1,467842,3,0.468634863,0
59,87313,361,2,114337,0,0.583379775,0
48,70374,728,2,20362,3,0.328233281,1
56,44014,555,2,485826,4,0.49018842,0
33,100308,646,2,494587,1,0.630632951,0
52,66389,825,0,280927,4,0.700446188,0
56,130163,603,0,180234,4,0.236919771,0
57,38161,544,2,433965,2,0.664926575,1
46,127800,711,2,242441,0,0.239667116,1
42,27490,516,0,401770,0,0.219729847,0
24,139547,815,1,456784,4,0.306688418,1
51,127197,773,1,285917,1,0.65755084,0
38,44502,335,2,471910,0,0.23697501,0
58,55757,477,1,464766,0,0.214627349,0
44,61111,686,2,182367,4,0.282571658,1
43,118273,316,2,166403,0,0.864804693,0
42,103245,347,2,312784,2,0.835094425,0
22,78645,361,0,463093,4,0.260526183,0
51,130218,368,1,314113,0,0.412809228,0
31,79055,665,0,310130,0,0.863104707,0
48,139815,461,1,107017,0,0.268381371,0
52,28998,787,0,383324,4,0.266217187,0
25,48906,730,0,12585,1,0.260202728,1
58,121026,788,2,9122,3,0.883533367,0
30,90192,529,2,21838,0,0.720175959,0
44,70477,669,0,153373,3,0.350139057,1
55,56901,477,1,290251,3,0.232163083,0
43,111271,709,1,193429,0,0.875669056,0
37,72021,569,2,224233,0,0.497842329,0
21,49092,505,2,369822,3,0.618862772,0
51,21242,381,1,191283,1,0.395437363,0
51,126843,492,1,71025,3,0.730852226,0
54,21831,488,1,71520,1,0.337761642,1
29,70721,575,2,22344,2,0.750838353,0
42,48511,373,1,324346,1,0.36142213,0
33,92782,309,2,367230,4,0.268538558,0
45,117003,515,0,282103,0,0.535175788,0
38,38302,589,0,436967,2,0.769251765,0
32,75568,744,0,400085,3,0.469405288,1
37,23232,492,1,311408,1,0.220211555,0
35,122062,588,2,297412,2,0.587316799,0
35,124301,443,1,89564,4,0.676329972,0
35,71507,688,2,437822,1,0.718486462,0
59,144277,706,1,149622,3,0.481347468,1
33,149999,669,0,255105,3,0.267913742,1
37,96508,740,2,141774,1,0.609028504,1
52,133672,828,1,83563,4,0.43068352,1
29,120128,312,2,377308,0,0.862821238,0
40,30683,639,2,459961,0,0.551898476,0
46,43664,611,1,234351,3,0.530586233,0
47,122364,403,1,291603,4,0.416446673,0
41,140012,638,2,323926,3,0.437150554,0
38,53172,497,2,486038,0,0.558928349,0
33,103641,599,0,142104,3,0.414665357,0
36,84340,743,2,6825,1,0.824613419,0
29,107236,658,0,131187,1,0.507312553,1
32,31017,667,0,475306,4,0.404415459,0
58,56613,468,0,253870,0,0.308776383,0
39,106130,448,2,446317,4,0.670645508,0
27,96920,341,0,327253,4,0.21805086,0
55,50348,501,2,17470,0,0.514997051,0
38,36448,543,2,270914,2,0.585085274,0
36,29491,763,1,163340,2,0.437849228,0
59,98648,748,2,398245,3,0.724872423,0
24,141070,736,2,166155,2,0.672962348,0
45,116557,830,0,276102,1,0.879979291,0
52,78759,572,2,380950,4,0.55613676,0
33,64553,729,2,275950,3,0.576468655,1
37,20968,512,1,299306,4,0.372087523,0
57,20368,403,1,341876,0,0.469838724,0
26,93960,491,0,170961,2,0.218802414,0
39,55010,679,0,32702,0,0.682492352,0
33,74154,380,1,433993,3,0.41813596,0
46,55851,848,1,451187,1,0.578256907,1
34,142761,676,2,274883,2,0.378494677,1
51,45496,453,0,291743,0,0.63472534,0
24,143568,539,0,303971,2,0.513307745,0
59,147152,673,2,81821,4,0.537302457,1
28,50936,503,2,101683,1,0.859824998,0
45,98858,649,0,493479,2,0.694312226,0
33,87005,442,1,73446,1,0.383329815,0
52,57493,488,1,216282,4,0.552745272,0
58,89795,571,2,351034,4,0.526670973,0
58,56390,831,0,494428,0,0.756536825,0
48,30292,599,2,489866,3,0.78334858,0
50,112377,725,1,290183,0,0.398409976,1
23,48365,345,1,393165,1,0.774806018,0
48,37207,394,2,255527,0,0.325650984,0
23,121735,363,1,443145,2,0.733939388,0
54,42912,712,0,364511,0,0.374149181,1
36,122455,308,2,48884,3,0.40855181,0
42,122517,758,2,161218,3,0.796727488,0
